titulo,fonte,quantidade_aparicoes,data,link
Guarda Municipal faz primeira prisão usando sistema de reconhecimento facial em cidade do interior de SP,G1,40,18 de set. de 2025,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2025/09/18/guarda-municipal-faz-primeira-prisao-usando-sistema-de-reconhecimento-facial-em-cidade-do-interior-de-sp.ghtml
Cresce uso de reconhecimento facial em grandes eventos no Brasil,desinformante,40,6 de set. de 2024,https://desinformante.com.br/reconhecimento-facial-eventos/
Sociedade civil faz campanha para banir reconhecimento facial na segurança pública,Coalizão Direitos na Rede,40,17 de jun. de 2022,https://direitosnarede.org.br/2022/06/17/sociedade-civil-faz-campanha-para-banir-reconhecimento-facial-na-seguranca-publica/
EUA: Tecnologia de reconhecimento facial reforça policiamento discriminatório,Amnistia Internacional Portugal,40,16 de fev. de 2022,https://www.amnistia.pt/eua-reconhecimento-facial-policiamento-discriminatorio/
Amazon trabalha em legislação para reconhecimento facial,Forbes Brasil,41,3 de out. de 2019,https://forbes.com.br/colunas/2019/10/amazon-trabalha-em-legislacao-para-reconhecimento-facial/
"“Existe um grande risco de que a inteligência artificial reforce o preconceito”, alertam especialistas da ONU",Notícia Preta,41,27 de nov. de 2020,https://noticiapreta.com.br/existe-um-grande-risco-de-que-a-inteligencia-artificial-reforce-o-preconceito-alertam-especialistas-da-onu/
“Racismo algorítmico”: pesquisador mostra como os algoritmos podem discriminar,RFI,41,6 de ago. de 2019,https://www.rfi.fr/br/brasil/20190806-racismo-algoritmico-pesquisador-mostra-como-os-algoritmos-podem-discriminar
"Racismo, inteligência artificial e discriminação",Sesc São Paulo,42,16 de fev. de 2024,https://www.sescsp.org.br/editorial/racismo-inteligencia-artificial-e-discriminacao/
Como a inteligência artificial pode combater ou perpetuar o racismo,Revista Raça,42,28 de mai. de 2025,https://revistaraca.com.br/inteligencia-artificial-e-racismo/
Reconhecimento facial de câmeras com IA nas ruas leva à prisão de criminosos no ES,G1,42,16 de jan. de 2025,https://g1.globo.com/es/espirito-santo/noticia/2025/01/16/reconhecimento-facial-de-cameras-com-ia-nas-ruas-leva-a-prisao-de-criminosos-no-es.ghtml
O que é preconceito algorítmico?,Exame,42,29 de ago. de 2024,https://exame.com/hub-faculdade-exame/preconceito-algoritmico-os-computadores-podem-cometer-erros-como-nos/
"Reconhecimento facial nos estádios apresenta riscos para crianças e adolescentes, aponta estudo",Brasil de Fato,43,27 de ago. de 2024,https://www.brasildefato.com.br/2024/08/27/reconhecimento-facial-nos-estadios-apresenta-riscos-para-criancas-e-adolescentes-aponta-estudo/
Filme aborda erros judiciais e racismo em reconhecimento fotográfico,Agência Brasil,43,5 de abr. de 2025,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2025-04/filme-aborda-erros-judiciais-e-racismo-em-reconhecimento-fotografico
Facebook desativa inteligência artificial por racismo,ISTOÉ DINHEIRO,43,5 de set. de 2021,https://istoedinheiro.com.br/facebook-desativa-inteligencia-artificial-por-racismo
O racismo por trás dos filtros do FaceApp e de outras tecnologias,R7,44,19 de jul. de 2019,https://noticias.r7.com/tecnologia-e-ciencia/o-racismo-por-tras-dos-filtros-do-faceapp-e-de-outras-tecnologias-19072019/
Por que essa cidade perto do Vale do Silício baniu as câmeras com reconhecimento facial,Estadão,44,16 de set. de 2025,https://www.estadao.com.br/brasil/por-que-essa-cidade-perto-do-vale-do-silicio-baniu-as-cameras-com-reconhecimento-facial/
Justiça libera instalação de câmeras de reconhecimento facial em São Paulo,SBT News,45,23 de mai. de 2023,https://sbtnews.sbt.com.br/noticia/tecnologia/248155-justica-libera-instalacao-de-cameras-de-reconhecimento-facial-em-sao-paulo
"1ª Vara Criminal: cientista de dados da IBM, negro, é preso por reconhecimento de foto",Globo,45,7 de set. de 2021,https://blogs.oglobo.globo.com/ancelmo/post/1-vara-criminal-cientista-de-dados-da-ibm-negro-e-preso-por-reconhecimento-de-foto.html
Projeto de lei pretende vetar uso de reconhecimento facial em espaços públicos de Porto Alegre,GZH,45,28 de jun. de 2022,https://gauchazh.clicrbs.com.br/porto-alegre/noticia/2022/06/projeto-de-lei-pretende-vetar-uso-de-reconhecimento-facial-em-espacos-publicos-de-porto-alegre-cl4x7apre003q0167ki8gtlxd.html
Polícia do RJ impõe inferno judicial a negros inocentes incluídos em álbum de suspeitos,Intercept Brasil,45,4 de abr. de 2022,https://www.intercept.com.br/2022/04/04/negros-inocentes-album-de-suspeitos-rj/
"'Disseram que eu era traficante', diz pedreiro preso injustamente",R7,45,15 de dez. de 2021,https://noticias.r7.com/brasilia/disseram-que-eu-era-traficante-diz-pedreiro-preso-injustamente-16122021/
Moradora se recusa a cadastrar reconhecimento facial em condomínio; veja dilemas na implantação da tecnologia,G1,45,19 de jul. de 2025,https://g1.globo.com/sp/sao-paulo/noticia/2025/07/19/moradora-se-recusa-a-cadastrar-reconhecimento-facial-em-condominio-veja-dilemas-na-implantacao-da-tecnologia.ghtml
Família convoca ato por justiça em caso que expõe racismo estrutural,Correio da Manhã,45,24 de jun. de 2025,https://www.correiodamanha.com.br/rio-de-janeiro/2025/06/206130-familia-convoca-ato-por-justica-em-caso-que-expoe-racismo-estrutural.html
STF tem maioria para mandar Estado atuar contra o racismo,Consultor Jurídico,46,27 de nov. de 2025,https://www.conjur.com.br/2025-nov-27/stf-tem-maioria-para-determinar-que-estado-adote-praticas-contra-o-racismo/
"Campanha ""UEL na Luta contra o Racismo"" completa um ano de atividades",O Perobal - UEL,46,21 de mar. de 2024,https://operobal.uel.br/institucional/2024/03/21/campanha-uel-na-luta-contra-o-racismo-completa-um-ano-de-atividades/
Justiça suspende sistema de reconhecimento facial no Metrô de SP,Idec - Instituto de Defesa de Consumidores,46,23 de mar. de 2022,https://idec.org.br/noticia/justica-determina-suspensao-de-sistema-de-reconhecimento-facial-no-metro-de-sp
Exemplos de viés de IA na vida real,IBM,46,27 de set. de 2024,https://www.ibm.com/br-pt/think/topics/shedding-light-on-ai-bias-with-real-world-examples
Defesa Criminal e Questões Raciais em debate no Encontro Estratégico,Defensoria Pública do Rio de Janeiro,46,23 de mai. de 2022,https://www.defensoria.rj.def.br/noticia/detalhes/18224-Defesa-Criminal-e-Questoes-Raciais
Relatório Anual 2023/24: Momento decisivo para o direito internacional,Amnistia Internacional Portugal,46,24 de abr. de 2024,https://www.amnistia.pt/relatorio-anual-2023-24-momento-decisivo-para-o-direito-internacional/
A tecnologia de reconhecimento facial aplicada à segurança pública,JOTA Info,47,23 de jul. de 2019,https://www.jota.info/opiniao-e-analise/artigos/a-tecnologia-de-reconhecimento-facial-aplicada-a-seguranca-publica
Estado de Direito pode colapsar se não houver limites a tecnologias – Amnistia Internacional,Expresso das Ilhas,47,24 de abr. de 2024,https://expressodasilhas.cv/mundo/2024/04/24/estado-de-direito-pode-colapsar-se-nao-houver-limites-a-tecnologias-amnistia-internacional/91112
Algoritmos e inteligência artificial podem promover racismo no Brasil,Instituto Humanitas Unisinos - IHU,47,7 de dez. de 2021,https://ihu.unisinos.br/categorias/615075-algoritmos-e-inteligencia-artificial-podem-promover-racismo-no-brasil
"'Olá, macaca': mulher denuncia injúria racial ao receber e-mail de atualização de cadastro de loja",G1,47,8 de jan. de 2025,https://g1.globo.com/sp/sao-paulo/noticia/2025/01/08/ola-macaca-mulher-e-vitima-de-injuria-racial-ao-receber-e-mail-de-atualizacao-de-cadastro-da-loja-magazine-luiza.ghtml
Justiça manda soltar argentino preso por reconhecimento facial; processo tinha sido arquivado,G1,47,4 de jan. de 2024,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/01/04/justica-manda-soltar-argentino-preso-por-reconhecimento-facial.ghtml
Sistema de reconhecimento facial leva à prisão de oito foragidos em jogos do Corinthians,Meu Timão,48,2 de set. de 2025,https://www.meutimao.com.br/noticias-do-corinthians/515382/sistema-de-reconhecimento-facial-leva-a-prisao-de-oito-foragidos-em-jogos-do-corinthians
Torcedor que diz ter sido preso por engano em jogo de futebol é liberado de tornozeleira,G1,48,20 de mar. de 2025,https://g1.globo.com/ce/ceara/noticia/2025/03/20/torcedor-que-diz-ter-sido-preso-por-engano-em-jogo-de-futebol-e-liberado-de-tornozeleira.ghtml
Falas Negras 2024: Justiça e racismo em debate,InovaSocial,48,18 de nov. de 2024,https://inovasocial.com.br/inovasocial-indica/falas-negras-2024/
Entenda como a Apple impediu que seu reconhecimento facial fosse racista,Olhar Digital,48,17 de out. de 2017,https://olhardigital.com.br/2017/10/17/seguranca/entenda-como-a-apple-impediu-que-seu-reconhecimento-facial-fosse-racista/
Inteligência Artificial na Portaria: quem responde por falhas de reconhecimento facial,Diário de Justiça,48,23 de jul. de 2025,https://diariodejustica.com.br/inteligencia-artificial-na-portaria-quem-responde-por-falhas-de-reconhecimento-facial/
"Torcedor preso no Castelão por reconhecimento facial tem tornozeleira retirada, e Justiça apura suposto caso de homônimo",Diário do Nordeste,48,20 de mar. de 2025,https://diariodonordeste.verdesmares.com.br/seguranca/torcedor-preso-no-castelao-por-reconhecimento-facial-tem-tornozeleira-retirada-e-justica-apura-suposto-caso-de-homonimo-1.3632134
De filtros para redes sociais a formação: iniciativas buscam ampliar espaço para pessoas negras na tecnologia,G1,48,19 de nov. de 2022,https://g1.globo.com/tecnologia/noticia/2022/11/19/de-filtros-para-redes-sociais-a-formacao-iniciativas-buscam-ampliar-espaco-para-pessoas-negras-na-tecnologia.ghtml
Torcedor é preso em teste de reconhecimento facial na Ilha do Retiro,CNN Brasil,48,17 de fev. de 2025,https://www.cnnbrasil.com.br/esportes/futebol/sport/torcedor-e-preso-em-teste-de-reconhecimento-facial-na-ilha-do-retiro/
Biometria facial: como o Palmeiras ajudou a prender traficante que fugiu de avião cheio de cocaína,ge,49,26 de jan. de 2024,https://ge.globo.com/futebol/times/palmeiras/noticia/2024/01/26/biometria-facial-como-o-palmeiras-ajudou-a-prender-traficante-que-fugiu-de-aviao-cheio-de-cocaina.ghtml
Idec participa de ação contra reconhecimento facial no Metrô de SP,Idec - Instituto de Defesa de Consumidores,49,3 de mar. de 2022,https://idec.org.br/noticia/idec-participa-de-acao-contra-reconhecimento-facial-no-metro-de-sp
Prefeitura do Recife adia discussão sobre implantação de vigilância com reconhecimento facial,Marco Zero Conteúdo,49,26 de nov. de 2021,https://marcozero.org/prefeitura-do-recife-adia-discussao-sobre-implantacao-de-vigilancia-com-reconhecimento-facial/
Das Five ao Congresso: todo mundo só fala de reconhecimento facial,TELETIME News,49,28 de mar. de 2023,https://teletime.com.br/28/03/2023/das-five-ao-congresso-todo-mundo-so-fala-de-reconhecimento-facial/
Justiça de SP determina que Metrô interrompa implantação de sistema de reconhecimento facial,G1,49,22 de mar. de 2022,https://g1.globo.com/sp/sao-paulo/noticia/2022/03/22/justica-de-sp-determina-que-metro-interrompa-implantacao-de-sistema-de-reconhecimento-facial.ghtml
Reconhecimento fotográfico não pode mais ser a única evidência para pedidos de prisão no RJ,CNN Brasil,49,19 de out. de 2023,https://www.cnnbrasil.com.br/nacional/reconhecimento-fotografico-nao-pode-mais-ser-a-unica-evidencia-para-pedidos-de-prisao-no-rj/
Quando o reconhecimento facial chega ao processo penal,Consultor Jurídico,49,3 de ago. de 2018,https://www.conjur.com.br/2018-ago-03/limite-penal-quando-reconhecimento-facial-chega-processo-penal/
Reconhecimento facial prende dois homens com mandados de prisão em aberto em Maceió,G1,50,28 de out. de 2025,https://g1.globo.com/al/alagoas/noticia/2025/10/28/reconhecimento-facial-prende-dois-homens-com-mandados-de-prisao-em-aberto-em-maceio.ghtml
Suspeito de envolvimento com tráfico de drogas entre Rio e Paraguai é preso por reconhecimento facial,G1,50,15 de ago. de 2024,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/08/15/foragido-preso-por-reconhecimento-facial-zona-sul-rio.ghtml
Polêmica: Imagem racista de IA é usada em capa de vídeo da Câmara dos Deputados,Correio Braziliense,50,13 de jun. de 2025,https://blogs.correiobraziliense.com.br/denise/polemica-imagem-racista-de-ia-e-usada-em-capa-de-video-da-camara-dos-deputados/
'Fotos que condenam': homem ficou 10 meses preso injustamente e foi tido como criminoso 9 vezes por erro de reconhecimento,G1,50,30 de set. de 2021,https://g1.globo.com/rj/rio-de-janeiro/noticia/2021/09/30/fotos-que-condenam-homem-ficou-10-meses-preso-injustamente-e-foi-tido-como-criminoso-9-vezes-por-erro-de-reconhecimento.ghtml
Reconhecimento facial nos estádios é aderido por mais da metade da Série A do Brasileirão,Estadão,50,3 de mai. de 2024,https://www.estadao.com.br/esportes/futebol/reconhecimento-facial-nos-estadios-e-aderido-por-mais-da-metade-da-serie-a-do-brasileirao/
Deputada acusa IA de 'racismo algorítmico' por desenho de mulher negra armada em favela,Terra,50,27 de out. de 2023,"https://www.terra.com.br/visao-do-corre/pega-a-visao/deputada-acusa-ia-de-racismo-algoritmico-por-desenho-de-mulher-negra-armada-em-favela,f6f6333733ab6f964057c6e991d0f9113f4vnc0x.html"
"Reconhecimento facial erra muito, e você deveria se preocupar com isso",UOL,50,27 de mai. de 2019,https://www.uol.com.br/tilt/noticias/redacao/2019/05/27/tecnicas-de-vigilancia-como-identificacao-facial-ainda-sao-falhas.htm
"Reconhecimento facial, IA e câmeras corporais avançam sem critério ou transparência na polícia, MP e Justiça",ConvergenciaDigital,50,1 mês atrás,https://convergenciadigital.com.br/governo/reconhecimento-facial-ia-e-cameras-corporais-avancam-sem-criterio-ou-transparencia-na-policia-mp-e-justica/
Reconhecimento pessoal e condenação de inocentes serão debatidos em seminário,Portal CNJ,51,3 de out. de 2024,https://www.cnj.jus.br/reconhecimento-facial-e-condenacao-de-inocentes-serao-debatidos-em-seminario/
Ativistas pautam discriminação no debate sobre reconhecimento,Consultor Jurídico,51,1 de nov. de 2021,https://www.conjur.com.br/2021-nov-01/ativistas-pautam-discriminacao-debate-reconhecimento2/
Jacarezinho: RJ prevê câmeras para reconhecimento facial em ocupação,UOL Notícias,51,19 de jan. de 2022,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2022/01/19/reconhecimento-facial-jacarezinho.htm
Defensoria Pública vai à Justiça contra programa de reconhecimento facial em SP,Folha de S.Paulo,51,24 de mai. de 2023,https://www1.folha.uol.com.br/cotidiano/2023/05/defensoria-publica-vai-a-justica-contra-programa-de-reconhecimento-facial-em-sp.shtml
Justiça do Rio de Janeiro absolve homem negro preso por reconhecimento fotográfico indevido,Revista Afirmativa,51,4 de fev. de 2025,https://revistaafirmativa.com.br/justica-do-rio-de-janeiro-absolve-homem-negro-preso-por-reconhecimento-fotografico-indevido/
Mais uma cidade dos EUA proíbe uso de reconhecimento facial em câmeras,Olhar Digital,51,1 de jul. de 2019,https://olhardigital.com.br/2019/07/01/seguranca/mais-uma-cidade-dos-eua-proibe-uso-de-reconhecimento-facial-em-cameras/
Rogério Carvalho critica reconhecimento facial da SSP após mais um jovem negro ser confundido com criminoso,Hora News – Sergipe,51,15 de abr. de 2024,https://horanews.net/rogerio-carvalho-critica-reconhecimento-facial-da-ssp-apos-mais-um-jovem-negro-ser-confundido-com-criminoso/
Reconhecimento facial da polícia de Londres erra em 81% dos casos,Olhar Digital,51,5 de jul. de 2019,https://olhardigital.com.br/2019/07/05/noticias/reconhecimento-facial-da-policia-de-londres-erra-em-81-dos-casos/
Belford Roxo pede justiça contra racismo estrutural,ANF - Agência de Notícias das Favelas,52,25 de nov. de 2020,https://www.anf.org.br/belford-roxo-pede-justica-contra-racismo-estrutural/
"Críticos aplaudiram a diversidade em “Pantera Negra”, mas a inteligência artificial não reconhece os atores",Época Negócios,52,16 de mar. de 2018,https://epocanegocios.globo.com/Tecnologia/noticia/2018/03/criticos-aplaudiram-diversidade-em-pantera-negra-mas-inteligencia-artificial-nao-reconhece-os-atores.html
Salvador registra primeira prisão por reconhecimento facial,Jornal Correio,52,5 de mar. de 2019,https://www.correio24horas.com.br/salvador/salvador-registra-primeira-prisao-por-reconhecimento-facial-0319
Foragidos são presos com auxílio de reconhecimento facial do Smart Sampa,CNN Brasil,52,2 de mar. de 2025,https://www.cnnbrasil.com.br/nacional/sudeste/sp/foragidos-sao-presos-com-auxilio-de-reconhecimento-facial-do-smart-sampa/
"Uso de reconhecimento facial no Brasil expõe riscos à privacidade e violações de direitos, aponta relatório",Revista Zelo,52,7 de mai. de 2025,https://revistazelo.com.br/uso-de-reconhecimento-facial-no-brasil-expoe-riscos-a-privacidade-e-violacoes-de-direitos-aponta-relatorio/
"Um dia no Smart Sampa, que faz prisões em 10 minutos e é criticado por falta de transparência",Folha de S.Paulo,52,7 de abr. de 2025,https://www1.folha.uol.com.br/cotidiano/2025/04/como-funciona-o-smart-sampa-que-faz-prisoes-em-10-minutos-e-e-criticado-por-falta-de-transparencia.shtml
